Unnamed: 0,price_eur_mwh,load_mw,biomass_mw,lignite_mw,gas_mw,hard_coal_mw,Fossil Oil_Actual Aggregated,Fossil Oil_Actual Consumption,Geothermal_Actual Aggregated,Hydro Pumped Storage_Actual Aggregated,Hydro Pumped Storage_Actual Consumption,hydro_run_mw,hydro_reservoir_mw,hydro_reservoir_mw,Nuclear_Actual Aggregated,Other_Actual Aggregated,Other renewable_Actual Aggregated,solar_mw,Waste_Actual Aggregated,wind_offshore_mw,wind_onshore_mw,gas_mw,Nuclear_Actual Consumption,solar_mw,wind_onshore_mw,Other renewable_Actual Consumption,gas_mw
2019-12-31 23:00:00+00:00,41.88,43968.47749999999,4824.6925,9316.965,6053.305,1961.8225,453.735,0.0,31.7325,623.915,275.81,1329.9625,306.965,0.0,8084.69,462.6125,200.12,0.10250000000000001,845.89,549.4,6084.94,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 00:00:00+00:00,38.6,43046.685,4801.3625,9419.067500000001,5681.1275000000005,1825.3025,453.7475,0.0,31.83,669.5575,481.8275,1324.17,155.59,0.0,8089.5125,460.985,199.19,0.1075,826.155,1169.1675,5886.695,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 01:00:00+00:00,36.55,41894.8125,4798.62,9425.6025,5493.5650000000005,1797.245,454.135,0.0,31.7825,2365.8325,681.42,1319.13,109.4525,0.0,8082.452499999999,454.6125,198.16,0.11,818.8575,1665.6225,5771.55,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 02:00:00+00:00,32.32,40701.645,4794.6875,9497.335,5512.719999999999,1899.2875000000001,453.7275,0.0,31.439999999999998,2454.5474999999997,751.3525,1311.7875,164.735,0.0,8072.74,462.7475,201.09,0.11499999999999999,814.255,2062.205,5487.4825,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 03:00:00+00:00,30.85,40681.4025,4796.4,9549.8575,5415.3625,1922.8025,453.73,0.0,31.5625,2269.945,1471.96,1307.185,39.9425,0.0,8073.57,462.555,199.46,0.1375,834.975,2292.1525,5458.39,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 04:00:00+00:00,30.14,40438.005,4807.8625,9466.532500000001,5431.0925,1983.435,453.7275,0.0,31.0275,2257.19,1654.825,1307.3125,33.645,0.0,8070.2075,459.9775,196.775,0.1575,838.5675,2159.1575000000003,5567.9325,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 05:00:00+00:00,30.17,39381.875,4825.3724999999995,9338.395,5475.11,2006.77,453.7425,0.0,30.83,1406.4875,1356.25,1307.04,45.835,0.0,8076.2925,459.055,191.76749999999998,0.195,833.34,1942.92,5568.1,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 06:00:00+00:00,30.0,39901.435,4869.9075,9323.5475,5659.045,2012.77,453.7275,0.0,30.75,492.12,773.2925,1313.4025000000001,35.995,0.0,8093.0975,459.1725,192.27,0.41250000000000003,838.315,2154.3025,5255.3099999999995,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 07:00:00+00:00,30.65,40619.445,4914.2,9801.6075,5755.75,2049.9375,454.1175,0.0,30.65,202.0825,1584.99,1316.5,26.85,0.0,8097.2125,460.14,192.3625,366.62,839.86,2283.2875,5053.995,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 08:00:00+00:00,30.65,42820.225,4917.9075,9961.682499999999,5826.715,2065.865,453.7225,0.0,30.29,180.64,1598.02,1323.1499999999999,38.0075,0.0,8097.825,460.84000000000003,192.0925,3030.885,825.015,2341.16,5042.0425,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 09:00:00+00:00,30.27,45015.915,4879.952499999999,10179.17,5828.13,2045.145,453.7475,0.0,30.04,453.195,2610.7225,1327.3675,66.5825,0.0,8050.9,461.3725,191.6975,6618.6225,831.2025,2546.73,4782.8675,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 10:00:00+00:00,30.34,47152.1125,4853.035,10170.6175,5837.725,2038.0025,453.745,0.0,29.82,642.1975,2861.09,1332.7475,52.5,0.0,7816.5525,461.46000000000004,193.865,9558.7975,840.47,2751.8650000000002,4556.137500000001,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 11:00:00+00:00,30.99,48492.5875,4796.9175000000005,10322.2775,5786.702499999999,2035.1475,453.745,0.0,29.3925,580.0825,2509.53,1342.28,38.015,0.0,7681.96,461.40250000000003,195.375,10892.4225,836.1625,3363.4700000000003,4166.58,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 12:00:00+00:00,30.04,48223.1775,4843.945,10042.904999999999,5767.5650000000005,2008.0525,453.7575,0.0,29.37,524.02,1750.2175,1351.0725,49.614999999999995,0.0,7917.754999999999,461.335,196.9525,10006.7675,837.8425,3619.1225,4220.9625,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 13:00:00+00:00,30.75,46625.1025,4873.3075,10753.6325,5866.4775,2031.5475,453.73,0.0,29.302500000000002,966.8325,725.375,1346.6399999999999,91.96000000000001,0.0,8076.0650000000005,461.095,197.1225,6892.4925,835.1625,3326.8225,4080.0325,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 14:00:00+00:00,32.11,46762.1275,4851.14,11081.605,5955.905000000001,2206.4925000000003,453.73,0.0,29.442500000000003,1076.775,319.935,1347.0125,81.2525,0.0,8090.0025,461.6,196.765,2490.31,830.5550000000001,2967.3375,4245.4775,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 15:00:00+00:00,35.98,49568.08,4848.4925,11183.515,6307.1775,2144.34,453.7325,0.0,29.57,1017.1625,260.0375,1342.88,162.495,0.0,8089.4275,459.71000000000004,196.9675,124.125,843.84,2985.0175,5418.43,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 16:00:00+00:00,40.4,53576.86,4899.775,11179.92,6347.4175,2189.6425,453.74,0.0,29.7575,1354.3600000000001,2867.73,1338.06,74.47,0.0,8085.77,459.91499999999996,196.91750000000002,0.66,840.2925,3755.87,6694.225,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 17:00:00+00:00,44.05,54413.8725,4943.969999999999,11114.2875,6424.8275,2050.5975,453.735,0.0,29.78,2156.515,3270.7275,1332.585,60.4325,0.0,8083.3175,463.7625,196.59,0.46,837.115,4458.3150000000005,7871.94,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 18:00:00+00:00,43.15,53169.07,4936.705,10710.215,6452.37,1886.565,453.725,0.0,29.755,1647.4675,3429.3525,1317.745,61.2525,0.0,8088.1325,465.0525,196.3325,0.295,841.8275,4710.36,8766.955,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 19:00:00+00:00,43.45,51030.3825,4905.8575,11077.765,6427.8975,1873.0325,454.7325,0.0,29.84,1295.545,2128.42,1313.15,94.9325,0.0,8087.9974999999995,465.1225,195.4625,0.1925,838.8425,4405.2825,9479.17,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 20:00:00+00:00,40.68,49613.015,4887.3325,11228.9925,6252.915,1854.7175,453.735,0.0,30.052500000000002,1073.1425,530.8425,1317.1425,61.995000000000005,0.0,8073.305,466.1275,195.3525,0.155,840.2025,4023.17,10007.8975,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 21:00:00+00:00,40.27,48701.7625,4856.297500000001,11238.092499999999,6192.7225,1776.1025,453.74,0.0,30.7425,1344.3375,148.3275,1315.2350000000001,172.04000000000002,0.0,8070.215,468.4575,194.5925,0.1375,827.1475,3769.955,8996.3525,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 22:00:00+00:00,34.85,45889.2475,4798.07,11243.07,5774.7,1750.44,453.74,0.0,31.622500000000002,1226.3925,90.37,1308.3675,183.35,0.0,8066.77,468.255,195.11,0.135,827.2725,3825.635,8525.6625,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 23:00:00+00:00,35.4,44428.7425,4777.9825,11046.574999999999,5591.75,1619.9025000000001,453.7425,0.0,31.875,2086.5825,998.2125,1305.4375,50.0175,0.0,8079.265,462.5025,196.67249999999999,0.12,855.0675,4229.14,8121.9475,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 00:00:00+00:00,31.98,42971.45,4748.57,11010.15,5616.702499999999,1593.4575,453.74,0.0,31.9125,2360.1825,1471.94,1307.4225,56.875,0.0,8093.835,462.395,199.3775,0.1175,838.28,4621.33,7371.2300000000005,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 01:00:00+00:00,30.5,42345.745,4734.855,10816.5725,5615.5875,1599.3325,453.735,0.0,31.7425,2185.0625,2068.825,1315.3375,75.6375,0.0,8096.945,461.9825,198.8375,0.125,825.995,5021.9275,6943.69,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 02:00:00+00:00,28.79,42391.7475,4706.6875,10307.34,5409.905000000001,1618.8975,453.7325,0.0,31.67,2275.5125,2733.3475,1301.3899999999999,68.9225,0.0,8095.5075,461.49,198.82,0.125,819.1125,5208.2875,6365.610000000001,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 03:00:00+00:00,28.42,43500.567500000005,4718.5875,8895.335000000001,5611.48,1664.7325,453.77250000000004,0.0,31.6075,2047.5100000000002,2619.1475,1299.29,99.53,0.0,8096.7775,461.40500000000003,197.4875,0.14750000000000002,834.08,5294.9375,6257.7425,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 04:00:00+00:00,28.75,45855.375,4743.1425,9457.015,5779.05,1686.185,454.9175,0.0,31.0875,483.48,1248.375,1297.5375,32.1,0.0,8094.5125,459.895,197.6575,0.16,843.3575,5156.3875,6914.44,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 05:00:00+00:00,34.16,50318.11,4741.655000000001,10607.4925,6050.8099999999995,1893.9499999999998,453.745,0.0,30.765,243.92000000000002,1727.0825,1295.2975000000001,43.955,0.0,8019.6675,459.36,191.5925,0.1525,829.975,5395.925,7807.88,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 06:00:00+00:00,42.07,55364.59,4867.6475,10806.895,6803.09,2080.1725,454.605,0.0,30.665,483.91,3523.4725,1295.02,157.625,0.0,7896.1825,461.2075,189.0225,0.1975,844.52,5404.1325,8689.7775,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 07:00:00+00:00,44.89,58792.8525,4944.4974999999995,11090.435000000001,7246.3550000000005,2373.815,453.025,0.0,30.5225,1928.97,3340.4125,1293.295,483.40250000000003,0.0,8100.0675,459.71999999999997,195.0375,425.4875,837.7275,5480.845,8807.2125,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 08:00:00+00:00,45.26,60755.582500000004,4972.7675,11111.4625,7496.375,2693.73,449.02250000000004,0.0,30.0425,2132.9825,2355.31,1293.5575,412.8475,0.0,8087.9575,459.7925,192.875,3130.8225,836.71,5925.0125,8913.855,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 09:00:00+00:00,45.57,61775.74,4965.7075,11128.215,7579.8625,2884.305,448.7275,0.0,29.45,2824.115,92.445,1301.0,245.8675,0.0,8006.9325,459.86,195.055,6073.4800000000005,830.805,6086.7075,8728.9,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 10:00:00+00:00,45.09,62614.9775,4929.3,11138.355,7484.835,2886.0975,448.72749999999996,0.0,29.11,1315.1475,146.64249999999998,1301.2875,42.2225,0.0,8008.344999999999,458.685,193.95499999999998,8114.7575,830.7825,6442.1875,7841.2825,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 11:00:00+00:00,45.16,62851.94,4885.6775,11141.745,7495.8575,2903.26,448.7175,0.0,28.61,1154.2175,386.1,1289.6775,112.2175,0.0,8003.5599999999995,457.9425,197.4375,8594.85,835.0425,6423.08,7078.5725,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 12:00:00+00:00,44.9,61988.605,4871.215,11140.5725,7556.6975,3019.585,448.7125,0.0,28.685,1210.0075000000002,414.86,1297.1275,72.7,0.0,8001.74,456.4475,198.7125,7197.5875,834.8125,6403.2,7109.3525,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 13:00:00+00:00,44.06,61008.5275,4861.405,10524.065,7533.8150000000005,3103.975,448.7275,0.0,28.9025,1214.8475,515.4375,1291.03,209.3,0.0,8006.2625,456.0725,198.3725,4544.08,822.7625,6502.455,7853.195,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 14:00:00+00:00,44.84,61072.5375,4888.02,10347.58,7518.72,3116.4325,448.7225,0.0,28.915,1129.67,226.37,1291.6825,214.73,0.0,8024.85,456.1125,196.5025,1407.3275,814.535,6468.4,9096.925,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 15:00:00+00:00,44.4,62924.895000000004,4965.2525,10342.6325,7488.3125,3006.8525,448.7325,0.0,29.415,1343.7725,590.09,1301.1175,147.89249999999998,0.0,8020.8724999999995,456.6,200.66750000000002,55.415,811.525,6519.38,10646.665,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 16:00:00+00:00,46.05,65889.8125,5007.345,10385.619999999999,7462.01,2895.5074999999997,448.7425,0.0,29.95,1951.635,1762.12,1299.2425,180.375,0.0,8000.2525,456.6075,200.8175,0.3625,825.885,6607.2875,12859.119999999999,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 17:00:00+00:00,46.72,66017.6325,5008.675,10624.5925,7561.9075,3122.815,448.7425,0.0,30.065,1569.8225,2499.1425,1297.47,227.2425,0.0,7932.1275000000005,456.28,201.63,0.405,832.4825,6737.422500000001,14935.2425,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 18:00:00+00:00,45.26,64641.9975,5013.575,10907.9625,7505.98,3172.8875000000003,448.72,0.0,30.3375,524.0875,1000.565,1295.975,238.165,0.0,7896.305,456.2375,201.8275,0.16999999999999998,828.3875,6813.6875,16026.5325,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 19:00:00+00:00,39.32,60873.6125,4949.985,11052.3825,6950.967500000001,2872.4625,448.72,0.0,30.4875,852.61,269.14,1293.4,287.3525,0.0,7893.389999999999,456.04999999999995,200.165,0.16,830.56,6882.3375,16700.365,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 20:00:00+00:00,34.06,58017.275,4895.7275,10705.5475,6101.5125,2572.0875,448.71750000000003,0.0,30.6175,477.625,528.7574999999999,1284.8374999999999,214.2825,0.0,7882.9475,456.3625,200.32999999999998,0.1375,823.7925,6917.5375,17524.08,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 21:00:00+00:00,32.22,56160.1725,4847.695,10413.79,5419.46,2457.8875,448.71750000000003,0.0,31.1475,327.505,1585.2625,1284.225,149.435,0.0,7887.0225,454.57,200.65,0.12,825.8025,6733.1125,17951.0375,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 22:00:00+00:00,24.99,52655.93,4797.2425,8298.705,4829.995,2415.1375,448.72749999999996,0.0,31.7125,935.9325,1271.0125,1286.7150000000001,138.79,0.0,7881.98,449.49,200.6725,0.1175,825.0350000000001,6768.2825,18181.93,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 23:00:00+00:00,21.47,49636.662500000006,4772.24,7873.592500000001,4998.1525,2350.495,448.7275,0.0,31.855,1455.285,2177.0150000000003,1312.195,127.03999999999999,0.0,7878.6925,455.78999999999996,199.945,0.1175,830.375,6741.675,19325.682500000003,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 00:00:00+00:00,13.04,48142.72,4752.7,7244.922500000001,4761.57,2306.3075,448.88,0.0,31.63,2391.54,2917.3075,1326.97,72.7825,0.0,7886.81,450.355,199.64,0.11,818.4975,6765.0075,20612.975,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 01:00:00+00:00,1.53,47356.9025,4742.7625,6646.98,4653.365,2209.355,448.705,0.0,30.9675,2331.295,2845.2875,1326.5149999999999,97.3375,0.0,7877.5025000000005,448.255,197.5375,0.11,803.8100000000001,6705.79,21499.2975,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 02:00:00+00:00,0.14,47252.7425,4745.9725,6413.285,4673.3875,2266.2825,448.71750000000003,0.0,30.5425,2281.375,3590.26,1327.19,21.11,0.0,7830.1224999999995,448.24249999999995,196.9425,0.1175,794.92,6647.5975,22492.645,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 03:00:00+00:00,0.85,48156.235,4699.125,6247.04,4842.8075,2288.165,448.725,0.0,30.31,2361.61,3881.14,1331.2475,66.39,0.0,7736.7425,448.0575,196.3375,0.125,784.4449999999999,6635.235,23778.7025,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 04:00:00+00:00,9.92,50297.6175,4736.33,6168.525,5145.555,2451.6675,448.73,0.0,29.7625,2281.1375,3127.5125,1329.505,114.67,0.0,7725.2625,447.97749999999996,195.4875,0.14500000000000002,813.2975,6624.775,24803.612500000003,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 05:00:00+00:00,24.48,54208.9925,4758.5375,6345.9575,5814.1275000000005,2641.5,446.39,0.0,29.447499999999998,507.2775,2532.4275000000002,1328.67,45.489999999999995,0.0,7753.57,448.125,194.22,0.1325,809.0174999999999,6651.135,26489.1,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 06:00:00+00:00,26.68,58381.5225,4842.6224999999995,7660.5650000000005,6283.8975,2826.8824999999997,446.2275,0.0,29.5675,29.59,1319.2525,1333.7350000000001,70.765,0.0,7693.605,448.1625,195.27499999999998,0.1775,800.0725,6597.895,27254.9725,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 07:00:00+00:00,28.81,61470.64,4927.725,8051.7775,6419.4025,3103.935,446.24,0.0,29.4425,27.8675,3621.44,1332.275,171.345,0.0,7609.7275,448.37,196.77,251.14,819.89,6435.9325,27550.33,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 08:00:00+00:00,29.28,63352.2575,4932.3825,8430.654999999999,6482.6375,3222.475,446.2375,0.0,29.1,345.37,1074.9025,1329.5675,44.39,0.0,7761.0625,448.0175,197.0025,1667.4625,815.6475,5984.73,27497.989999999998,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 09:00:00+00:00,28.85,64446.18,4923.295,8640.4225,6552.72,3223.475,446.23,0.0,27.965,429.21750000000003,894.21,1323.165,59.5775,0.0,7767.77,448.125,199.0375,3054.4225,815.9300000000001,5470.605,27968.1675,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 10:00:00+00:00,31.8,65780.2125,4939.6875,9098.130000000001,6613.7725,3180.5474999999997,446.71500000000003,0.0,27.4925,309.3525,531.62,1333.8500000000001,62.815000000000005,0.0,7723.092500000001,447.13,200.8275,3909.7124999999996,819.305,4884.2075,28589.04,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 11:00:00+00:00,37.94,65835.53,4912.1075,9464.4125,6629.8075,3275.125,449.02250000000004,0.0,27.2325,941.3525000000001,961.0699999999999,1336.0725,45.917500000000004,0.0,7747.05,435.46500000000003,199.4925,3952.6974999999998,822.9925000000001,3804.7275,28205.2625,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 12:00:00+00:00,37.9,64489.9675,4899.2474999999995,9423.805,6292.8175,3229.315,450.9425,0.0,26.5475,593.68,421.0625,1340.73,36.7325,0.0,7725.95,435.515,199.3775,2826.6225,820.245,4529.87,27753.775,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 13:00:00+00:00,38.11,63450.265,4907.467500000001,9406.247500000001,5966.0525,3094.3075,451.235,0.0,26.015,167.5925,663.7925,1346.3975,181.92000000000002,0.0,7694.6849999999995,435.555,201.4075,1619.8600000000001,814.5375,5388.23,27396.465,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 14:00:00+00:00,37.91,62930.835,4928.595,9217.7925,6021.2474999999995,3122.5075,451.24,0.0,24.4,1241.8474999999999,595.235,1357.0275,114.2925,0.0,7672.8575,435.5525,201.06,605.46,814.5225,4850.4775,27850.6475,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 15:00:00+00:00,38.44,63793.51,4980.4475,9327.6225,6327.987499999999,3140.645,451.235,0.0,24.21,1328.8525,1467.4025000000001,1359.8625,207.27,0.0,7600.92,435.4975,198.615,31.9375,819.215,6004.695,28009.579999999998,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 16:00:00+00:00,40.47,65808.38249999999,5044.46,8970.4575,6334.1025,3281.8975,451.6125,0.0,23.7125,1232.675,2781.93,1354.3075000000001,112.2175,0.0,7474.74,435.46500000000003,200.1975,0.335,817.76,6208.45,28500.555,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 17:00:00+00:00,41.35,65555.94,5046.245,8148.72,6411.21,3473.52,451.2425,0.0,23.675,1587.4625,2597.5924999999997,1341.7675,204.2325,0.0,7164.95,432.195,199.2025,0.1475,804.1075,5980.7625,29844.0175,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 18:00:00+00:00,33.37,63666.7625,5029.62,7009.0625,6192.1275000000005,3502.2325,451.2575,0.0,23.8125,1932.92,2650.5025,1330.385,134.775,0.0,7063.1675,411.9025,190.48499999999999,0.1525,814.4749999999999,5918.1575,29472.3325,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 19:00:00+00:00,28.89,59920.065,4981.645,6364.5375,6023.08,3549.215,451.235,0.0,24.1525,1989.41,812.59,1334.0425,142.81,0.0,7529.725,394.34999999999997,181.115,0.13,821.1,5789.825,28721.364999999998,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 20:00:00+00:00,27.7,56613.315,4951.3775,5977.9675,5412.36,3392.4475,451.2475,0.0,24.28,1663.3475,564.8675000000001,1341.395,114.7375,0.0,7634.09,368.975,168.67000000000002,0.14750000000000002,813.9425,5880.4425,27812.07,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 21:00:00+00:00,25.7,55041.020000000004,4900.1725,5892.455,5049.5725,3124.915,451.2325,0.0,24.89,1180.79,719.995,1339.42,44.92,0.0,7726.65,347.59749999999997,158.89749999999998,0.1575,820.9525,5920.1775,27229.364999999998,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 22:00:00+00:00,22.04,51987.3,4846.865,5727.9025,4865.6525,2997.005,451.2225,0.0,25.34,698.4225,1064.295,1337.3600000000001,53.915,0.0,7757.5599999999995,345.7225,157.06,0.13,825.995,5771.8825,26778.760000000002,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 23:00:00+00:00,22.9,49276.425,4801.5275,5463.36,4586.95,2647.765,451.17,0.0,25.2575,805.0125,1012.23,1381.745,77.89,0.0,7706.615,330.2425,146.185,0.125,799.675,5339.379999999999,26528.782499999998,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 00:00:00+00:00,15.95,47044.135,4750.3025,5570.74,4634.1675,2390.91,451.6,0.425,25.5925,962.0375,1266.3175,1387.9775,72.9675,0.0,7743.2425,330.8025,146.1325,0.125,786.2025,4996.7925,25772.697500000002,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 01:00:00+00:00,16.63,46122.92,4771.975,5996.8025,4817.1224999999995,2357.0299999999997,451.1025,0.4275,25.7825,1611.9950000000001,1513.2875,1390.7525,66.14,0.0,7752.355,366.15,162.145,0.1225,772.7975,4877.2025,24656.93,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 02:00:00+00:00,6.45,45730.9775,4748.6325,6238.4974999999995,4689.3575,2337.175,451.23,0.0,25.9325,2027.73,2360.99,1380.57,40.2625,0.0,7738.3825,366.1125,162.0225,0.1325,769.7,4726.63,24496.2975,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 03:00:00+00:00,3.83,46543.5225,4745.58,5656.6925,4641.985,2390.4075,451.25,0.0,25.67,2447.3424999999997,2303.2799999999997,1380.24,52.120000000000005,0.0,7661.1625,368.8025,161.9025,0.1475,780.3875,5031.7875,25509.195,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 04:00:00+00:00,0.12,47095.8275,4785.235000000001,5917.8475,4726.425,2419.4449999999997,451.245,0.0,25.2025,2475.24,2745.2075,1378.1625,26.7425,0.0,7725.635,401.09000000000003,176.665,0.185,776.0925,5062.79,27254.9025,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 05:00:00+00:00,0.07,47541.1725,4806.5625,5835.335,5007.235,2418.3975,451.24,0.0,24.872500000000002,2415.6575000000003,2569.2574999999997,1362.4650000000001,58.85,0.0,7698.6025,440.9,194.845,0.215,774.585,5059.41,29358.2575,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 06:00:00+00:00,19.07,50426.705,4862.8150000000005,5832.795,5339.2925,2663.7275,451.2225,0.0,25.1075,2131.9375,1835.3899999999999,1352.2125,37.9875,0.0,7537.41,444.295,197.17,0.21,781.4375,5059.74,30286.295,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 07:00:00+00:00,17.49,53589.332500000004,4916.275,5897.725,5651.8025,3203.17,451.2225,0.0,25.095,1112.7475,782.0425,1353.055,38.3875,0.0,7508.8,444.19,196.1525,115.6575,778.1700000000001,5049.4875,31296.57,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 08:00:00+00:00,23.98,56998.135,4915.4025,6091.3675,5871.08,3468.135,451.2275,0.0,25.41,627.7675,1130.9225,1338.595,40.2025,0.0,7293.02,440.83500000000004,194.75,1069.4225000000001,775.015,5044.615,32700.237500000003,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 09:00:00+00:00,8.8,59765.395,4906.0825,5758.12,5801.217500000001,3255.0875,451.2325,0.0,25.52,704.635,1382.455,1341.3725,124.6125,0.0,7245.1025,437.3375,195.5875,2196.9725,783.275,5001.295,33670.8375,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 10:00:00+00:00,17.95,61399.895,4869.1325,6096.79,5831.0175,3291.9825,449.5725,0.0,25.5075,2019.6875,426.14250000000004,1342.1100000000001,93.33,0.0,7265.764999999999,437.2625,196.825,2808.7525,780.4075,4662.655,35033.9075,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 11:00:00+00:00,19.5,62187.365,4833.0775,6517.719999999999,5568.98,3229.2775,446.2175,0.0,25.4375,1388.105,778.5475,1350.4625,34.0825,0.0,7305.54,437.2,198.11,2869.5775,764.8299999999999,5358.665,35037.682499999995,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 12:00:00+00:00,13.74,60907.185,4808.525000000001,6313.8099999999995,5563.0275,3209.4575,447.2625,0.0,25.5125,1225.5275,979.125,1347.2075,45.5575,0.0,7309.465,437.35,199.8075,2245.0775,779.015,5460.5375,34853.135,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 13:00:00+00:00,17.42,59752.5725,4813.96,7028.19,5548.365,3217.3525,451.2275,0.0,25.57,812.3824999999999,1561.095,1353.5825,39.900000000000006,0.0,7277.3225,437.3,199.57,1376.77,780.1,5509.2925,34017.64,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 14:00:00+00:00,20.38,59385.2025,4827.695,7285.014999999999,5553.985000000001,3394.7,451.645,0.0,25.4475,577.83,1886.405,1364.4825,60.8775,0.0,7253.515,438.75,199.3075,528.255,782.9,5673.84,32460.454999999998,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 15:00:00+00:00,25.08,60627.39,4866.0525,7805.31,5828.715,3431.3325,451.27750000000003,0.0,25.3775,516.775,1397.015,1370.645,42.3175,0.0,7343.62,443.0375,198.085,30.5625,782.7975,5937.702499999999,31697.182500000003,0.0,0.0,0.0,0.0,0.0,0.0
